# BUSCO version is: 5.8.2 
# The lineage dataset is: diptera_odb12 (Creation date: 2026-06-16, number of genomes: 76, number of BUSCOs: 5067)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
68398at7147	Complete	SUPER_1	6200747	6198971	-	717.8	551	https://v12-1.orthodb.org/?query=68398at7147	KIF-binding protein
68399at7147	Complete	SUPER_2	283512553	283516560	+	947.4	564	https://v12-1.orthodb.org/?query=68399at7147	actin-related protein 8
68417at7147	Complete	SUPER_1	211113500	211007652	-	2715.3	1518	https://v12-1.orthodb.org/?query=68417at7147	MAP kinase-activating death domain protein
68421at7147	Complete	SUPER_3	44767573	44766247	-	827.9	416	https://v12-1.orthodb.org/?query=68421at7147	DNA methyltransferase 1 associated protein 1
68422at7147	Complete	SUPER_3	188531164	188506425	-	1076.4	498	https://v12-1.orthodb.org/?query=68422at7147	Uridine-cytidine kinase-like 1
68458at7147	Complete	SUPER_2	284254662	284268198	+	243.2	183	https://v12-1.orthodb.org/?query=68458at7147	uncharacterized protein F58A4.6
68459at7147	Complete	SUPER_1	35320727	35323352	+	1528.4	811	https://v12-1.orthodb.org/?query=68459at7147	probable ATP-dependent RNA helicase DDX23
68482at7147	Complete	SUPER_1	199885446	199887922	+	1002.4	670	https://v12-1.orthodb.org/?query=68482at7147	molybdenum cofactor sulfurase
68528at7147	Complete	SUPER_3	221758672	221754910	-	919.5	707	https://v12-1.orthodb.org/?query=68528at7147	PHD finger protein 20
68535at7147	Complete	SUPER_1	259041091	259042062	+	403.6	264	https://v12-1.orthodb.org/?query=68535at7147	Golgi to ER traffic protein 4 homolog
68567at7147	Complete	SUPER_1	250943975	250946337	+	407.3	316	https://v12-1.orthodb.org/?query=68567at7147	ran-binding protein 3
68571at7147	Complete	SUPER_2	17637091	17636632	-	261.0	150	https://v12-1.orthodb.org/?query=68571at7147	mitochondrial ribosomal protein L41
68595at7147	Fragmented	SUPER_2	205396790	205396430	-	124.5	88	https://v12-1.orthodb.org/?query=68595at7147	cardioactive peptide
68596at7147	Complete	SUPER_3	30498443	30496552	-	930.4	591	https://v12-1.orthodb.org/?query=68596at7147	rap1 GTPase-GDP dissociation stimulator 1
68613at7147	Complete	SUPER_3	296725278	296720010	-	861.1	562	https://v12-1.orthodb.org/?query=68613at7147	probable ATP-dependent RNA helicase DDX52
68623at7147	Complete	SUPER_1	180111410	180112442	+	574.1	319	https://v12-1.orthodb.org/?query=68623at7147	KRR1 small subunit processome component homolog
68624at7147	Complete	SUPER_3	111960697	111961740	+	525.9	280	https://v12-1.orthodb.org/?query=68624at7147	transcription initiation factor IIE subunit beta
68649at7147	Complete	SUPER_3	285541691	285527709	-	1709.7	930	https://v12-1.orthodb.org/?query=68649at7147	AP-1 complex subunit gamma-1
68670at7147	Complete	SUPER_3	221863970	221861268	-	1212.8	646	https://v12-1.orthodb.org/?query=68670at7147	DNA ligase 1
68696at7147	Complete	SUPER_1	125309571	125084293	-	1660.5	1055	https://v12-1.orthodb.org/?query=68696at7147	Disintegrin and metalloproteinase domain-containing protein 10
68714at7147	Complete	SUPER_2	342900184	342903130	+	1247.7	770	https://v12-1.orthodb.org/?query=68714at7147	ATP-dependent RNA helicase bel
68717at7147	Complete	SUPER_3	100357729	100356774	-	470.2	246	https://v12-1.orthodb.org/?query=68717at7147	corepressor interacting with RBPJ 1
68729at7147	Complete	SUPER_1	202509198	202531777	+	763.4	816	https://v12-1.orthodb.org/?query=68729at7147	Zinc finger, RING-type
68758at7147	Missing
68762at7147	Complete	SUPER_2	198489071	198539259	+	610.0	357	https://v12-1.orthodb.org/?query=68762at7147	PDF receptor
68784at7147	Complete	SUPER_3	6345273	6344160	-	466.5	317	https://v12-1.orthodb.org/?query=68784at7147	tRNA (adenine(37)-N6)-methyltransferase
68803at7147	Complete	SUPER_2	9380058	9380586	+	257.5	174	https://v12-1.orthodb.org/?query=68803at7147	oligoribonuclease
68850at7147	Complete	SUPER_1	44589319	44587804	-	634.2	429	https://v12-1.orthodb.org/?query=68850at7147	geranylgeranyl transferase type-2 subunit alpha
68865at7147	Complete	SUPER_2	14246350	14246014	-	141.8	91	https://v12-1.orthodb.org/?query=68865at7147	NADH dehydrogenase 
68886at7147	Complete	SUPER_3	51064531	51055563	-	1639.9	855	https://v12-1.orthodb.org/?query=68886at7147	E3 ubiquitin-protein ligase Bre1
68897at7147	Complete	SUPER_2	299537406	299536599	-	334.5	230	https://v12-1.orthodb.org/?query=68897at7147	farnesol dehydrogenase
68930at7147	Fragmented	SUPER_1	316005547	316041635	+	255.8	272	https://v12-1.orthodb.org/?query=68930at7147	MAP7 domain-containing protein 2
68959at7147	Complete	SUPER_1	33046100	33043489	-	443.7	751	https://v12-1.orthodb.org/?query=68959at7147	uncharacterized protein, isoform A
68972at7147	Complete	SUPER_2	15598175	15598979	+	360.2	244	https://v12-1.orthodb.org/?query=68972at7147	distal membrane-arm assembly complex protein 2
68995at7147	Complete	SUPER_2	41452040	41451128	-	422.8	296	https://v12-1.orthodb.org/?query=68995at7147	m7GpppX diphosphatase
69002at7147	Complete	SUPER_3	257165582	257185928	+	930.3	623	https://v12-1.orthodb.org/?query=69002at7147	probable ATP-dependent RNA helicase CG8611
69007at7147	Complete	SUPER_3	155651513	155649804	-	660.9	346	https://v12-1.orthodb.org/?query=69007at7147	basic helix-loop-helix ARNT-like protein 1
69010at7147	Complete	SUPER_2	250225904	250224227	-	614.5	512	https://v12-1.orthodb.org/?query=69010at7147	poly(U)-specific endoribonuclease homolog
69011at7147	Complete	SUPER_2	31885746	31899637	+	2464.0	1636	https://v12-1.orthodb.org/?query=69011at7147	protein 4.1 homolog
69017at7147	Complete	SUPER_3	299581090	299638144	+	686.9	455	https://v12-1.orthodb.org/?query=69017at7147	lysophosphatidylcholine acyltransferase
69019at7147	Complete	SUPER_2	248658412	248659651	+	338.5	310	https://v12-1.orthodb.org/?query=69019at7147	protein prune homolog
69053at7147	Complete	SUPER_2	333267936	333269100	+	332.3	315	https://v12-1.orthodb.org/?query=69053at7147	uncharacterized protein LOC101888882 isoform X1
69060at7147	Missing
69070at7147	Complete	SUPER_1	233285765	233355831	+	407.2	264	https://v12-1.orthodb.org/?query=69070at7147	Homeobox protein abdominal-B
69073at7147	Complete	SUPER_3	285808009	285809390	+	389.2	397	https://v12-1.orthodb.org/?query=69073at7147	clusterin-associated protein 1
69074at7147	Complete	SUPER_2	353432171	353429125	-	1841.6	952	https://v12-1.orthodb.org/?query=69074at7147	RNA cytidine acetyltransferase
69075at7147	Complete	SUPER_3	62456775	62455710	-	226.0	182	https://v12-1.orthodb.org/?query=69075at7147	N(6)-adenine-specific methyltransferase METTL4
69079at7147	Complete	SUPER_2	246536963	246535814	-	458.7	309	https://v12-1.orthodb.org/?query=69079at7147	luc7-like protein
69085at7147	Complete	SUPER_2	283590883	283593840	+	1113.2	677	https://v12-1.orthodb.org/?query=69085at7147	autophagy-related protein 9A
69092at7147	Complete	SUPER_3	206040309	206037771	-	1458.7	777	https://v12-1.orthodb.org/?query=69092at7147	DNA replication licensing factor Mcm3
69110at7147	Complete	SUPER_1	35708293	35750362	+	515.4	288	https://v12-1.orthodb.org/?query=69110at7147	uncharacterized protein LOC129907688 isoform X1
69132at7147	Complete	SUPER_3	152991975	153003323	+	942.1	678	https://v12-1.orthodb.org/?query=69132at7147	epsin-1
69149at7147	Complete	SUPER_2	9908438	9889138	-	1414.4	806	https://v12-1.orthodb.org/?query=69149at7147	IQ motif and SEC7 domain-containing protein 1
69164at7147	Complete	SUPER_1	2703971	2701426	-	1066.9	641	https://v12-1.orthodb.org/?query=69164at7147	Ionotropic receptor 21a
69166at7147	Complete	SUPER_3	190169601	190168544	-	460.3	285	https://v12-1.orthodb.org/?query=69166at7147	peroxisomal membrane protein PMP34
69182at7147	Duplicated	SUPER_1	148892570	148905660	+	606.8	330	https://v12-1.orthodb.org/?query=69182at7147	GDP-fucose transporter 1
69182at7147	Duplicated	SUPER_2	231213621	231198120	-	578.6	321	https://v12-1.orthodb.org/?query=69182at7147	GDP-fucose transporter 1
69184at7147	Complete	SUPER_3	165516851	165519048	+	958.3	623	https://v12-1.orthodb.org/?query=69184at7147	lethal-(2)-denticleless
69191at7147	Complete	SUPER_3	65770917	65773393	+	618.9	365	https://v12-1.orthodb.org/?query=69191at7147	coiled-coil domain-containing protein 102A
69198at7147	Complete	SUPER_1	342956407	342902304	-	1032.7	634	https://v12-1.orthodb.org/?query=69198at7147	band 4.1-like protein 4A
69219at7147	Complete	SUPER_3	234201038	234201839	+	295.2	226	https://v12-1.orthodb.org/?query=69219at7147	INO80 complex subunit E
69243at7147	Complete	SUPER_1	18697868	18791538	+	1803.9	987	https://v12-1.orthodb.org/?query=69243at7147	gamma-aminobutyric acid type B receptor subunit 2
69246at7147	Duplicated	SUPER_1	347247236	347246378	-	325.9	246	https://v12-1.orthodb.org/?query=69246at7147	putative hydroxypyruvate isomerase
69246at7147	Duplicated	SUPER_3	173167520	173166672	-	308.6	246	https://v12-1.orthodb.org/?query=69246at7147	putative hydroxypyruvate isomerase
69261at7147	Complete	SUPER_2	188526436	188527716	+	206.3	137	https://v12-1.orthodb.org/?query=69261at7147	Niemann-Pick type C-2a
69265at7147	Complete	SUPER_2	2952919	2953630	+	291.7	147	https://v12-1.orthodb.org/?query=69265at7147	60S ribosomal protein L27a
69310at7147	Complete	SUPER_1	348884421	348884946	+	280.1	172	https://v12-1.orthodb.org/?query=69310at7147	ADP-ribosylation factor-like protein 16
69313at7147	Complete	SUPER_2	348278778	348277842	-	498.9	243	https://v12-1.orthodb.org/?query=69313at7147	V-type proton ATPase subunit D
69326at7147	Complete	SUPER_3	115191071	115189715	-	639.8	363	https://v12-1.orthodb.org/?query=69326at7147	general transcription factor IIE subunit 1
69357at7147	Complete	SUPER_3	247260803	247339536	+	1445.9	1108	https://v12-1.orthodb.org/?query=69357at7147	WASH complex subunit 4
69362at7147	Complete	SUPER_1	2410278	2409686	-	179.9	102	https://v12-1.orthodb.org/?query=69362at7147	uncharacterized protein, isoform A
69376at7147	Complete	SUPER_1	133607408	133614988	+	968.1	560	https://v12-1.orthodb.org/?query=69376at7147	Nuclear hormone receptor FTZ-F1 beta
69379at7147	Complete	SUPER_2	340817959	340818673	+	258.2	205	https://v12-1.orthodb.org/?query=69379at7147	Calcyclin-binding protein
69384at7147	Complete	SUPER_3	8244944	8242117	-	1418.0	737	https://v12-1.orthodb.org/?query=69384at7147	translocation protein SEC63 homolog
69398at7147	Complete	SUPER_1	227154898	227261928	+	192.5	110	https://v12-1.orthodb.org/?query=69398at7147	GATA zinc finger domain-containing protein 4-like
69404at7147	Complete	SUPER_3	171020875	171022100	+	387.7	239	https://v12-1.orthodb.org/?query=69404at7147	estradiol 17-beta-dehydrogenase 8
69478at7147	Complete	SUPER_1	251072490	251131488	+	1410.1	786	https://v12-1.orthodb.org/?query=69478at7147	3-hydroxy-3-methylglutaryl-coenzyme A reductase
69480at7147	Complete	SUPER_2	9614161	9615106	+	298.6	254	https://v12-1.orthodb.org/?query=69480at7147	methyltransferase-like protein 22
69502at7147	Complete	SUPER_3	129632442	129633309	+	410.2	213	https://v12-1.orthodb.org/?query=69502at7147	charged multivesicular body protein 5
69547at7147	Complete	SUPER_3	30382203	30377606	-	1032.8	593	https://v12-1.orthodb.org/?query=69547at7147	Locomotion-related protein Hikaru genki
69554at7147	Complete	SUPER_3	8668718	8670191	+	561.3	337	https://v12-1.orthodb.org/?query=69554at7147	lethal(2)neighbour of tid protein
69556at7147	Complete	SUPER_1	216463798	216468099	+	535.2	627	https://v12-1.orthodb.org/?query=69556at7147	probable serine/threonine-protein kinase nek3
69557at7147	Complete	SUPER_3	262241278	262242770	+	649.3	440	https://v12-1.orthodb.org/?query=69557at7147	RNA-binding protein NOB1
69560at7147	Complete	SUPER_3	164220429	164219741	-	189.3	176	https://v12-1.orthodb.org/?query=69560at7147	Protein TSSC4
69582at7147	Complete	SUPER_3	108030503	107953201	-	504.6	324	https://v12-1.orthodb.org/?query=69582at7147	homeobox protein 5
69590at7147	Complete	SUPER_2	139315579	139313631	-	989.7	508	https://v12-1.orthodb.org/?query=69590at7147	H/ACA ribonucleoprotein complex subunit 4
69591at7147	Complete	SUPER_2	345868060	345870001	+	617.6	385	https://v12-1.orthodb.org/?query=69591at7147	probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
69602at7147	Complete	SUPER_1	66767514	66769668	+	866.1	639	https://v12-1.orthodb.org/?query=69602at7147	glutamate receptor ionotropic, delta-1
69608at7147	Complete	SUPER_2	42719835	42691758	-	658.8	423	https://v12-1.orthodb.org/?query=69608at7147	putative methyltransferase C9orf114
69617at7147	Complete	SUPER_1	118867951	118865202	-	853.5	623	https://v12-1.orthodb.org/?query=69617at7147	protein bicaudal C
69661at7147	Complete	SUPER_1	140175695	140176923	+	296.5	166	https://v12-1.orthodb.org/?query=69661at7147	class E basic helix-loop-helix protein 22
69668at7147	Complete	SUPER_2	221919282	221921268	+	638.9	399	https://v12-1.orthodb.org/?query=69668at7147	ras association domain-containing protein 8
69674at7147	Complete	SUPER_3	8508288	8505590	-	1519.4	770	https://v12-1.orthodb.org/?query=69674at7147	AFG3-like protein 2
69699at7147	Complete	SUPER_3	246696394	246719659	+	421.7	394	https://v12-1.orthodb.org/?query=69699at7147	uncharacterized protein LOC120950019 isoform X1
69706at7147	Complete	SUPER_2	35205795	35206426	+	221.6	177	https://v12-1.orthodb.org/?query=69706at7147	uncharacterized protein LOC122619614 isoform X1
69709at7147	Complete	SUPER_2	336239130	336248855	+	152.5	99	https://v12-1.orthodb.org/?query=69709at7147	uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02
69712at7147	Complete	SUPER_2	32154481	32152376	-	854.6	531	https://v12-1.orthodb.org/?query=69712at7147	monocarboxylate transporter 12
69744at7147	Complete	SUPER_2	126240489	126241407	+	267.0	209	https://v12-1.orthodb.org/?query=69744at7147	exosome complex component MTR3
69759at7147	Complete	SUPER_2	114951161	115001500	+	515.4	345	https://v12-1.orthodb.org/?query=69759at7147	Dehydrogenase/reductase SDR family member on chromosome X
69769at7147	Complete	SUPER_3	128316961	128315655	-	565.7	296	https://v12-1.orthodb.org/?query=69769at7147	SH3 domain-containing protein Dlish
69823at7147	Duplicated	SUPER_1	250400986	250398408	-	456.6	586	https://v12-1.orthodb.org/?query=69823at7147	TATA box-binding protein-associated factor RNA polymerase I subunit B
69823at7147	Duplicated	SUPER_1	245499773	245502175	+	405.5	560	https://v12-1.orthodb.org/?query=69823at7147	TATA box-binding protein-associated factor RNA polymerase I subunit B
69898at7147	Complete	SUPER_2	162869487	162869013	-	181.8	115	https://v12-1.orthodb.org/?query=69898at7147	cuticle protein
69924at7147	Complete	SUPER_3	285848157	285872458	+	555.6	294	https://v12-1.orthodb.org/?query=69924at7147	Fatty acid hydroxylase domain-containing protein 2
69925at7147	Complete	SUPER_1	317850098	317852439	+	485.2	366	https://v12-1.orthodb.org/?query=69925at7147	TRAF3-interacting protein 1
69929at7147	Complete	SUPER_3	296749324	296748119	-	681.9	377	https://v12-1.orthodb.org/?query=69929at7147	RNA 3'-terminal phosphate cyclase
69950at7147	Complete	SUPER_3	49827608	49828546	+	386.3	283	https://v12-1.orthodb.org/?query=69950at7147	peroxisome biogenesis factor 10
69951at7147	Complete	SUPER_3	51126118	51128086	+	881.0	598	https://v12-1.orthodb.org/?query=69951at7147	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
69972at7147	Complete	SUPER_2	32441841	32440048	-	157.3	137	https://v12-1.orthodb.org/?query=69972at7147	RNA polymerase II degradation factor 1
70013at7147	Missing
70035at7147	Complete	SUPER_2	114372413	114370394	-	1073.6	601	https://v12-1.orthodb.org/?query=70035at7147	U4/U6 small nuclear ribonucleoprotein Prp3
70036at7147	Complete	SUPER_2	108691314	108683102	-	3007.7	1849	https://v12-1.orthodb.org/?query=70036at7147	endoribonuclease Dcr-1
70044at7147	Complete	SUPER_2	271777463	271777015	-	156.9	106	https://v12-1.orthodb.org/?query=70044at7147	ribosomal protein 63, mitochondrial
70045at7147	Complete	SUPER_1	324162891	324160565	-	1108.2	596	https://v12-1.orthodb.org/?query=70045at7147	Tyrosine-protein kinase transmembrane receptor Ror
70080at7147	Complete	SUPER_2	251396046	251399424	+	1645.5	967	https://v12-1.orthodb.org/?query=70080at7147	AP-3 complex subunit beta-2
70106at7147	Complete	SUPER_2	276886598	276888122	+	462.4	347	https://v12-1.orthodb.org/?query=70106at7147	katanin p60 ATPase-containing subunit A-like 2
70107at7147	Complete	SUPER_3	63616090	63619608	+	1699.6	1068	https://v12-1.orthodb.org/?query=70107at7147	WASH complex subunit 5
70108at7147	Complete	SUPER_2	9828463	9826671	-	669.1	480	https://v12-1.orthodb.org/?query=70108at7147	Rab proteins geranylgeranyltransferase component A
70109at7147	Complete	SUPER_2	233099881	233096136	-	1921.9	939	https://v12-1.orthodb.org/?query=70109at7147	RNA polymerase-associated protein CTR9 homolog
70110at7147	Complete	SUPER_1	35219349	35221201	+	746.6	503	https://v12-1.orthodb.org/?query=70110at7147	2-phosphoxylose phosphatase 1
70113at7147	Fragmented	SUPER_3	137685208	137686047	+	322.0	212	https://v12-1.orthodb.org/?query=70113at7147	Scramblase
70115at7147	Complete	SUPER_1	289920200	289909302	-	848.6	722	https://v12-1.orthodb.org/?query=70115at7147	Colorectal mutant cancer protein
70165at7147	Complete	SUPER_1	135372219	135239704	-	1044.4	628	https://v12-1.orthodb.org/?query=70165at7147	neuroligin-4, X-linked
70188at7147	Complete	SUPER_1	181427256	181448107	+	737.8	541	https://v12-1.orthodb.org/?query=70188at7147	zinc finger MIZ domain-containing protein 2
70218at7147	Complete	SUPER_2	239434442	239448602	+	547.0	445	https://v12-1.orthodb.org/?query=70218at7147	Sodium channel protein Nach
70225at7147	Complete	SUPER_2	109972698	109973593	+	385.0	293	https://v12-1.orthodb.org/?query=70225at7147	high mobility group protein 20A
70240at7147	Missing
70258at7147	Complete	SUPER_2	51905389	51907415	+	389.3	257	https://v12-1.orthodb.org/?query=70258at7147	Zinc finger protein
70276at7147	Complete	SUPER_1	347580564	347577600	-	1326.3	741	https://v12-1.orthodb.org/?query=70276at7147	Neprilysin-4
70302at7147	Complete	SUPER_2	283490969	283488899	-	743.0	579	https://v12-1.orthodb.org/?query=70302at7147	Vacuolar protein sorting-associated protein 33B
70340at7147	Complete	SUPER_3	51852621	51851725	-	475.4	268	https://v12-1.orthodb.org/?query=70340at7147	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
70347at7147	Complete	SUPER_3	7140951	7143598	+	1128.4	778	https://v12-1.orthodb.org/?query=70347at7147	NF-X1-type zinc finger protein NFXL1
70366at7147	Complete	SUPER_2	137915747	137914361	-	434.4	428	https://v12-1.orthodb.org/?query=70366at7147	DALR anticodon-binding domain-containing protein 3
70383at7147	Complete	SUPER_3	289572687	289566117	-	897.3	454	https://v12-1.orthodb.org/?query=70383at7147	beta-1,4-mannosyltransferase egh
70395at7147	Complete	SUPER_2	356010874	356008323	-	1335.7	785	https://v12-1.orthodb.org/?query=70395at7147	leucine--tRNA ligase, mitochondrial
70418at7147	Complete	SUPER_2	164866422	164872372	+	3201.5	1588	https://v12-1.orthodb.org/?query=70418at7147	chromodomain-helicase-DNA-binding protein Mi-2 homolog
70430at7147	Complete	SUPER_2	66195990	66193716	-	952.6	624	https://v12-1.orthodb.org/?query=70430at7147	nucleolar complex protein 2 homolog
70477at7147	Missing
70479at7147	Complete	SUPER_1	56808133	56809370	+	539.8	344	https://v12-1.orthodb.org/?query=70479at7147	Protein tilB
70490at7147	Complete	SUPER_1	191736209	191708844	-	464.5	259	https://v12-1.orthodb.org/?query=70490at7147	Recombination repair protein 1
70507at7147	Complete	SUPER_1	174554163	174555293	+	461.3	271	https://v12-1.orthodb.org/?query=70507at7147	inhibitor of growth protein 5
70519at7147	Complete	SUPER_2	319611386	319608980	-	1070.7	722	https://v12-1.orthodb.org/?query=70519at7147	E3 UFM1-protein ligase 1 homolog
70523at7147	Complete	SUPER_2	61476388	61472881	-	460.1	420	https://v12-1.orthodb.org/?query=70523at7147	uncharacterized protein, isoform A
70546at7147	Complete	SUPER_1	354846257	354803325	-	903.2	463	https://v12-1.orthodb.org/?query=70546at7147	proton channel OtopLc
70552at7147	Complete	SUPER_2	252295050	252371184	+	634.9	454	https://v12-1.orthodb.org/?query=70552at7147	uncharacterized protein LOC119660153 isoform X1
70553at7147	Complete	SUPER_2	10710468	10712069	+	918.2	450	https://v12-1.orthodb.org/?query=70553at7147	U4/U6 small nuclear ribonucleoprotein Prp31
70554at7147	Complete	SUPER_1	133254446	133148025	-	552.8	322	https://v12-1.orthodb.org/?query=70554at7147	Ras-related and estrogen-regulated growth inhibitor
70587at7147	Complete	SUPER_1	37817064	37819320	+	845.8	408	https://v12-1.orthodb.org/?query=70587at7147	protein disulfide-isomerase A5
70594at7147	Complete	SUPER_2	32273292	32275077	+	591.5	354	https://v12-1.orthodb.org/?query=70594at7147	LIM domain-containing protein A
70607at7147	Complete	SUPER_2	28848766	28853524	+	1610.4	1257	https://v12-1.orthodb.org/?query=70607at7147	Fanconi anemia group I protein
70608at7147	Complete	SUPER_2	228963531	228972413	+	1078.4	629	https://v12-1.orthodb.org/?query=70608at7147	hormone receptor 4
70637at7147	Complete	SUPER_2	336264222	336262103	-	207.3	138	https://v12-1.orthodb.org/?query=70637at7147	mitochondrial fission process protein 1
70645at7147	Complete	SUPER_2	18184265	18189734	+	1339.4	1138	https://v12-1.orthodb.org/?query=70645at7147	uncharacterized protein LOC6531261 isoform X1
70680at7147	Complete	SUPER_1	323389380	323390358	+	507.1	312	https://v12-1.orthodb.org/?query=70680at7147	DTW domain-containing protein 1
70721at7147	Complete	SUPER_3	261929931	261951984	+	515.4	455	https://v12-1.orthodb.org/?query=70721at7147	DNA polymerase alpha subunit B
70729at7147	Missing
70735at7147	Complete	SUPER_X	10214347	10204264	-	2863.2	3028	https://v12-1.orthodb.org/?query=70735at7147	Apolipophorin
70737at7147	Complete	SUPER_1	38146183	38142734	-	284.6	286	https://v12-1.orthodb.org/?query=70737at7147	mediator of RNA polymerase II transcription subunit 15
70744at7147	Complete	SUPER_1	65015498	65020631	+	579.0	308	https://v12-1.orthodb.org/?query=70744at7147	RNA-binding protein lark
70776at7147	Complete	SUPER_2	200062575	200063718	+	252.4	282	https://v12-1.orthodb.org/?query=70776at7147	proline-rich protein PRCC
70779at7147	Complete	SUPER_2	201495401	201497189	+	705.1	487	https://v12-1.orthodb.org/?query=70779at7147	protein lin-9 homolog
70827at7147	Complete	SUPER_2	264915456	264914966	-	128.7	119	https://v12-1.orthodb.org/?query=70827at7147	PTIP associated 1
70840at7147	Complete	SUPER_1	70502839	70484895	-	1331.3	1156	https://v12-1.orthodb.org/?query=70840at7147	MPN domain-containing protein
70841at7147	Complete	SUPER_2	310053005	310051285	-	736.6	477	https://v12-1.orthodb.org/?query=70841at7147	Flap endonuclease GEN
70846at7147	Complete	SUPER_3	3191214	3190744	-	264.1	131	https://v12-1.orthodb.org/?query=70846at7147	DNA-directed RNA polymerases I, II, and III subunit RPABC2
70853at7147	Complete	SUPER_2	320411215	320362192	-	668.8	437	https://v12-1.orthodb.org/?query=70853at7147	organic cation transporter protein
70861at7147	Missing
70877at7147	Complete	SUPER_3	69281	63506	-	520.0	325	https://v12-1.orthodb.org/?query=70877at7147	signal transducing adapter molecule 1
70882at7147	Complete	SUPER_2	179526447	179480475	-	723.8	414	https://v12-1.orthodb.org/?query=70882at7147	Protein trachealess
70886at7147	Complete	SUPER_2	44837886	44832194	-	272.2	161	https://v12-1.orthodb.org/?query=70886at7147	calcium channel flower
70891at7147	Complete	SUPER_1	117571037	117547700	-	444.8	284	https://v12-1.orthodb.org/?query=70891at7147	GYF domain-containing protein gyf-1
70912at7147	Complete	SUPER_2	32245776	32241734	-	1250.5	774	https://v12-1.orthodb.org/?query=70912at7147	ubiquitin-protein ligase E3A
70937at7147	Complete	SUPER_3	165377895	165382733	+	911.5	560	https://v12-1.orthodb.org/?query=70937at7147	uncharacterized protein LOC119671297 isoform X1
70941at7147	Missing
70943at7147	Complete	SUPER_2	29365293	29363855	-	228.7	203	https://v12-1.orthodb.org/?query=70943at7147	mediator of RNA polymerase II transcription subunit 15
70976at7147	Complete	SUPER_1	349504990	349503244	-	755.1	526	https://v12-1.orthodb.org/?query=70976at7147	Heparan-alpha-glucosaminide N-acetyltransferase
70996at7147	Complete	SUPER_2	332271501	332163099	-	433.3	241	https://v12-1.orthodb.org/?query=70996at7147	probable ascorbate-specific transmembrane electron transporter 2
71013at7147	Complete	SUPER_2	318127390	318129378	+	1077.8	620	https://v12-1.orthodb.org/?query=71013at7147	large subunit GTPase 1 homolog
71020at7147	Complete	SUPER_3	282165354	282167581	+	1133.3	606	https://v12-1.orthodb.org/?query=71020at7147	splicing factor 3B subunit 2
71034at7147	Complete	SUPER_3	290685868	290682821	-	889.8	730	https://v12-1.orthodb.org/?query=71034at7147	Sterol regulatory element-binding protein 1
71048at7147	Complete	SUPER_3	295042229	295042942	+	94.3	103	https://v12-1.orthodb.org/?query=71048at7147	uncharacterized protein LOC105222531
71060at7147	Complete	SUPER_3	9782940	9791568	+	409.3	274	https://v12-1.orthodb.org/?query=71060at7147	Myb protein
71081at7147	Complete	SUPER_3	98533270	98571000	+	718.9	403	https://v12-1.orthodb.org/?query=71081at7147	sphingomyelin synthase-related 1
71088at7147	Complete	SUPER_2	144164532	144163674	-	406.6	265	https://v12-1.orthodb.org/?query=71088at7147	phosducin-like protein
71109at7147	Missing
71118at7147	Complete	SUPER_1	47361637	47363347	+	722.6	366	https://v12-1.orthodb.org/?query=71118at7147	26S proteasome non-ATPase regulatory subunit 4
71129at7147	Complete	SUPER_3	291808105	291815604	+	596.4	388	https://v12-1.orthodb.org/?query=71129at7147	ileal sodium/bile acid cotransporter-like isoform X1
71146at7147	Complete	SUPER_1	332357153	332356388	-	277.6	213	https://v12-1.orthodb.org/?query=71146at7147	26S proteasome non-ATPase regulatory subunit 9
71152at7147	Complete	SUPER_1	30467806	30466975	-	304.4	269	https://v12-1.orthodb.org/?query=71152at7147	mitochondrial import receptor subunit TOM40 homolog
71162at7147	Complete	SUPER_1	52829025	52831877	+	487.6	417	https://v12-1.orthodb.org/?query=71162at7147	Regulation of nuclear pre-mRNA domain-containing protein 2
71177at7147	Complete	SUPER_1	224974618	224971797	-	1430.7	886	https://v12-1.orthodb.org/?query=71177at7147	WD repeat-containing protein 36
71178at7147	Complete	SUPER_2	254583728	254571791	-	1049.2	1394	https://v12-1.orthodb.org/?query=71178at7147	uncharacterized protein LOC105223555 isoform X1
71179at7147	Complete	SUPER_2	31787008	31787386	+	182.7	120	https://v12-1.orthodb.org/?query=71179at7147	transmembrane protein 234 homolog
71183at7147	Complete	SUPER_1	126924109	126976895	+	421.0	254	https://v12-1.orthodb.org/?query=71183at7147	microtubule-associated protein tau
71211at7147	Complete	SUPER_1	7988391	7992786	+	766.5	505	https://v12-1.orthodb.org/?query=71211at7147	Eukaryotic translation initiation factor 4E-binding protein Mextli
71217at7147	Complete	SUPER_2	354012374	354011174	-	590.5	342	https://v12-1.orthodb.org/?query=71217at7147	hsp90 co-chaperone Cdc37
71223at7147	Complete	SUPER_2	347882929	347870373	-	953.8	466	https://v12-1.orthodb.org/?query=71223at7147	serine/threonine-protein kinase PAK mbt
71229at7147	Complete	SUPER_3	176071343	176072280	+	282.7	167	https://v12-1.orthodb.org/?query=71229at7147	transmembrane protein 70 homolog, mitochondrial
