buscoID	query_chr	position	assigned_alg	status
63808at7147	OZ223789.1	271274663.0	d4	assigned
63826at7147	OZ223788.1	194995124.0	NA	unassigned
63829at7147	OZ223789.1	260589654.5	d4	assigned
63836at7147	OZ223790.1	6360571.5	d1	assigned
63838at7147	OZ223789.1	137909125.5	d3	assigned
63890at7147	OZ223790.1	130878929.0	d1	assigned
63892at7147	OZ223788.1	3901104.0	d5	assigned
63904at7147	OZ223790.1	289657931.0	NA	unassigned
63905at7147	OZ223789.1	323339125.5	d6	assigned
63921at7147	OZ223789.1	180465229.5	d4	assigned
63928at7147	OZ223790.1	120843197.5	d2	assigned
63940at7147	OZ223788.1	254729644.0	d5	assigned
63942at7147	OZ223789.1	345234937.0	d4	assigned
63959at7147	OZ223789.1	115567495.0	NA	unassigned
64014at7147	OZ223789.1	327946346.0	d4	assigned
64036at7147	OZ223790.1	261696265.5	d3	assigned
64043at7147	OZ223790.1	128801177.5	d1	assigned
64050at7147	OZ223788.1	298572646.0	d3	assigned
64084at7147	OZ223789.1	350946984.5	d4	assigned
64129at7147	OZ223790.1	3197045.5	d1	assigned
64130at7147	OZ223788.1	324252441.5	d3	assigned
64158at7147	OZ223790.1	295277054.5	NA	unassigned
64173at7147	OZ223788.1	37775153.0	d5	assigned
64183at7147	OZ223790.1	210945125.0	d3	assigned
64192at7147	OZ223790.1	113236595.5	d1	assigned
64195at7147	OZ223790.1	298340658.5	d3	assigned
64216at7147	OZ223788.1	74847494.0	d1	assigned
64272at7147	OZ223789.1	41612860.5	d2	assigned
64274at7147	OZ223788.1	300424797.0	d3	assigned
64278at7147	OZ223789.1	244825465.5	d4	assigned
64323at7147	OZ223788.1	17855971.5	NA	unassigned
64323at7147	OZ223788.1	17914965.0	NA	unassigned
64333at7147	OZ223789.1	104035869.0	d3	assigned
64346at7147	OZ223788.1	348890257.5	NA	unassigned
64351at7147	OZ223788.1	268125965.5	d3	assigned
64374at7147	OZ223789.1	111267283.0	d4	assigned
64379at7147	OZ223790.1	54642175.5	d1	assigned
64380at7147	OZ223789.1	328830029.5	d4	assigned
64411at7147	OZ223788.1	275887777.5	d3	assigned
64413at7147	OZ223788.1	323359550.5	d3	assigned
64440at7147	OZ223789.1	336581435.0	d4	assigned
64472at7147	OZ223790.1	81222732.0	d6	assigned
64472at7147	OZ223790.1	81264464.0	d6	assigned
64472at7147	OZ223790.1	81294709.0	d6	assigned
64480at7147	OZ223790.1	237679097.5	d3	assigned
64503at7147	OZ223789.1	146970797.0	NA	unassigned
64516at7147	OZ223789.1	59722085.0	d2	assigned
64519at7147	OZ223788.1	231680856.0	d3	assigned
64630at7147	OZ223789.1	29248479.0	d4	assigned
64636at7147	OZ223789.1	237737816.0	NA	unassigned
64639at7147	OZ223789.1	296100032.5	d4	assigned
64696at7147	OZ223788.1	347789975.0	d3	assigned
64707at7147	OZ223789.1	136984047.0	d2	assigned
64717at7147	OZ223790.1	3414241.5	d1	assigned
64757at7147	OZ223789.1	356688171.0	d4	assigned
64809at7147	OZ223789.1	244874113.5	d4	assigned
64810at7147	OZ223788.1	247486101.0	NA	unassigned
64833at7147	OZ223788.1	37682341.5	d5	assigned
64850at7147	OZ223790.1	8093571.0	d1	assigned
64887at7147	OZ223789.1	354828611.0	d4	assigned
64935at7147	OZ223789.1	285707885.5	NA	unassigned
64947at7147	OZ223790.1	113759601.0	d1	assigned
64968at7147	OZ223790.1	269175147.0	d3	assigned
64974at7147	OZ223789.1	260485686.0	d4	assigned
64993at7147	OZ223789.1	339009532.5	d4	assigned
65003at7147	OZ223789.1	9016661.0	d2	assigned
65007at7147	OZ223788.1	73901619.5	d5	assigned
65008at7147	OZ223790.1	177144271.0	d1	assigned
65012at7147	OZ223790.1	182470839.5	NA	unassigned
65038at7147	OZ223791.1	1458812.5	NA	unassigned
65041at7147	OZ223788.1	123760512.5	NA	unassigned
65054at7147	OZ223789.1	279384656.5	NA	unassigned
65076at7147	OZ223790.1	295235389.5	d3	assigned
65081at7147	OZ223788.1	130482272.5	NA	unassigned
65131at7147	OZ223788.1	7072047.0	NA	unassigned
65138at7147	OZ223790.1	246850723.0	d3	assigned
65151at7147	OZ223790.1	141018743.5	d3	assigned
65157at7147	OZ223790.1	34903745.5	d1	assigned
65169at7147	OZ223789.1	89651205.5	NA	unassigned
65184at7147	OZ223790.1	63081323.0	d1	assigned
65194at7147	OZ223788.1	49753744.5	d5	assigned
65195at7147	OZ223789.1	195497021.0	NA	unassigned
65217at7147	OZ223790.1	291460038.0	d3	assigned
65232at7147	OZ223790.1	280206416.5	d3	assigned
65291at7147	OZ223789.1	9813195.5	d2	assigned
65323at7147	OZ223788.1	257432546.5	d3	assigned
65343at7147	OZ223790.1	163700219.0	NA	unassigned
65361at7147	OZ223788.1	309848235.5	d3	assigned
65369at7147	OZ223789.1	143084840.0	NA	unassigned
65376at7147	OZ223788.1	213430800.0	d3	assigned
65377at7147	OZ223790.1	167876098.0	NA	unassigned
65380at7147	OZ223788.1	148886027.0	d3	assigned
65385at7147	OZ223789.1	231639389.0	d4	assigned
65399at7147	OZ223788.1	95199004.0	d4	assigned
65433at7147	OZ223790.1	280235966.0	d3	assigned
65476at7147	OZ223790.1	130656657.5	d1	assigned
65478at7147	OZ223788.1	254700515.5	d1	assigned
65485at7147	OZ223789.1	205511355.0	d4	assigned
65490at7147	OZ223788.1	25948996.0	NA	unassigned
65503at7147	OZ223789.1	5716220.0	NA	unassigned
65523at7147	OZ223790.1	297448232.5	d3	assigned
65536at7147	OZ223788.1	8098199.5	d5	assigned
65537at7147	OZ223790.1	298015388.0	d3	assigned
65550at7147	OZ223790.1	65088357.0	d1	assigned
65559at7147	OZ223788.1	698922.5	d5	assigned
65561at7147	OZ223788.1	163042203.0	d5	assigned
65571at7147	OZ223788.1	29616341.0	d1	assigned
65599at7147	OZ223788.1	66724043.0	d5	assigned
65602at7147	OZ223789.1	133264919.0	NA	unassigned
65643at7147	OZ223790.1	294608319.5	d3	assigned
65643at7147	OZ223790.1	288991496.0	d3	assigned
65654at7147	OZ223789.1	30966018.5	d2	assigned
65656at7147	OZ223788.1	5675032.5	d5	assigned
65657at7147	OZ223790.1	17896232.0	d1	assigned
65687at7147	OZ223788.1	41335556.5	d5	assigned
65727at7147	OZ223789.1	118333295.0	NA	unassigned
65754at7147	OZ223788.1	122307679.5	NA	unassigned
65766at7147	OZ223789.1	144190046.0	d2	assigned
65784at7147	OZ223788.1	96031060.5	d5	assigned
65801at7147	OZ223790.1	297425480.5	d3	assigned
65808at7147	OZ223789.1	152026545.0	d2	assigned
65830at7147	OZ223788.1	160506800.0	d5	assigned
65834at7147	OZ223789.1	133173085.0	NA	unassigned
65844at7147	OZ223789.1	348204783.5	NA	unassigned
65866at7147	OZ223790.1	106227142.0	d1	assigned
65892at7147	OZ223788.1	12081896.5	d5	assigned
65894at7147	OZ223790.1	113453264.5	d1	assigned
65934at7147	OZ223790.1	129490149.5	d1	assigned
65939at7147	OZ223790.1	297110048.0	d3	assigned
65956at7147	OZ223788.1	93768808.5	d1	assigned
65972at7147	OZ223788.1	109224102.0	d4	assigned
65973at7147	OZ223789.1	125162273.5	NA	unassigned
65990at7147	OZ223790.1	1755469.5	d1	assigned
65992at7147	OZ223790.1	206211098.5	d3	assigned
66000at7147	OZ223789.1	177165520.0	d4	assigned
66007at7147	OZ223788.1	351169195.0	d3	assigned
66020at7147	OZ223789.1	298733077.5	d4	assigned
66030at7147	OZ223789.1	47290195.5	d2	assigned
66044at7147	OZ223790.1	177355294.5	NA	unassigned
66048at7147	OZ223790.1	297117541.0	d3	assigned
66053at7147	OZ223789.1	353630443.0	d4	assigned
66055at7147	OZ223788.1	139372337.5	d5	assigned
66066at7147	OZ223788.1	25915900.5	NA	unassigned
66069at7147	OZ223788.1	323791596.0	d3	assigned
66070at7147	OZ223790.1	8673075.0	NA	unassigned
66108at7147	OZ223789.1	18162206.0	d2	assigned
66139at7147	OZ223790.1	62211047.5	d1	assigned
66177at7147	OZ223790.1	137737608.5	d1	assigned
66196at7147	OZ223788.1	46701190.0	d5	assigned
66209at7147	OZ223789.1	5724097.5	d2	assigned
66213at7147	OZ223790.1	181189032.5	NA	unassigned
66225at7147	OZ223789.1	18281313.0	NA	unassigned
66228at7147	OZ223790.1	275772153.5	d3	assigned
66230at7147	OZ223789.1	116867786.0	NA	unassigned
66243at7147	OZ223788.1	57458327.5	d5	assigned
66247at7147	OZ223790.1	108803726.0	NA	unassigned
66302at7147	OZ223788.1	195503934.5	NA	unassigned
66326at7147	OZ223789.1	11207544.0	d2	assigned
66330at7147	OZ223789.1	139385615.0	d2	assigned
66341at7147	OZ223790.1	107954870.0	NA	unassigned
66348at7147	OZ223790.1	281353176.0	NA	unassigned
66349at7147	OZ223790.1	290245894.5	d3	assigned
66352at7147	OZ223789.1	15636130.0	d1	assigned
66361at7147	OZ223790.1	199873577.0	d3	assigned
66364at7147	OZ223788.1	327922162.5	d3	assigned
66373at7147	OZ223788.1	58782093.0	d5	assigned
66402at7147	OZ223789.1	321010708.5	d4	assigned
66414at7147	OZ223790.1	284365770.5	d3	assigned
66457at7147	OZ223788.1	244368854.0	d3	assigned
66475at7147	OZ223789.1	329186236.5	d4	assigned
66491at7147	OZ223789.1	14668268.5	d2	assigned
66510at7147	OZ223790.1	77006792.0	d5	assigned
66514at7147	OZ223788.1	286438081.5	d3	assigned
66515at7147	OZ223790.1	65641101.5	NA	unassigned
66519at7147	OZ223789.1	320218835.0	d4	assigned
66523at7147	OZ223789.1	42552830.0	d2	assigned
66525at7147	OZ223789.1	285684535.0	d1	assigned
66538at7147	OZ223790.1	239505119.0	d3	assigned
66557at7147	OZ223788.1	112298916.5	d1	assigned
66567at7147	OZ223788.1	256018950.5	d3	assigned
66590at7147	OZ223790.1	97663576.5	d1	assigned
66606at7147	OZ223788.1	103385430.5	d4	assigned
66607at7147	OZ223789.1	85365909.0	d2	assigned
66610at7147	OZ223790.1	4265419.0	d1	assigned
66632at7147	OZ223790.1	19923084.5	d1	assigned
66633at7147	OZ223788.1	110957754.5	d5	assigned
66640at7147	OZ223789.1	11162182.0	d2	assigned
66649at7147	OZ223789.1	18327363.5	NA	unassigned
66702at7147	OZ223788.1	122638811.0	NA	unassigned
66704at7147	OZ223790.1	121157395.5	d1	assigned
66707at7147	OZ223790.1	160311523.0	d1	assigned
66722at7147	OZ223790.1	56803578.5	d1	assigned
66744at7147	OZ223790.1	57517211.5	d1	assigned
66757at7147	OZ223790.1	205691913.0	d3	assigned
66761at7147	OZ223790.1	164677230.0	d1	assigned
66787at7147	OZ223790.1	2100167.5	d1	assigned
66795at7147	OZ223790.1	47439958.0	d1	assigned
66810at7147	OZ223790.1	52995387.0	d1	assigned
66846at7147	OZ223788.1	93071486.5	d5	assigned
66848at7147	OZ223790.1	137692042.5	d5	assigned
66869at7147	OZ223789.1	353435372.0	d4	assigned
66893at7147	OZ223789.1	265453038.5	d4	assigned
66927at7147	OZ223789.1	42714541.0	d3	assigned
66929at7147	OZ223789.1	112773184.0	d2	assigned
66948at7147	OZ223790.1	108710956.0	d1	assigned
66956at7147	OZ223789.1	341963446.0	NA	unassigned
66984at7147	OZ223789.1	192915494.0	NA	unassigned
66992at7147	OZ223790.1	97532545.5	d1	assigned
66994at7147	OZ223788.1	12120972.0	d5	assigned
66998at7147	OZ223790.1	180404887.5	d1	assigned
66999at7147	OZ223788.1	25813877.0	d5	assigned
67006at7147	OZ223788.1	100889812.0	d5	assigned
67025at7147	OZ223789.1	146919820.0	d3	assigned
67026at7147	OZ223789.1	336186129.0	d4	assigned
67045at7147	OZ223788.1	230860615.0	d3	assigned
67052at7147	OZ223789.1	337938326.5	NA	unassigned
67093at7147	OZ223790.1	167985278.0	NA	unassigned
67112at7147	OZ223790.1	4630783.5	d1	assigned
67114at7147	OZ223788.1	163370732.0	d5	assigned
67133at7147	OZ223788.1	111093558.5	d1	assigned
67170at7147	OZ223790.1	291693312.0	NA	unassigned
67176at7147	OZ223789.1	333266771.5	d4	assigned
67195at7147	OZ223790.1	298290759.5	d3	assigned
67222at7147	OZ223789.1	351107328.0	d4	assigned
67224at7147	OZ223790.1	8600614.5	d1	assigned
67233at7147	OZ223789.1	104588695.0	d2	assigned
67287at7147	OZ223788.1	109961237.0	d1	assigned
67335at7147	OZ223788.1	286772430.5	d3	assigned
67337at7147	OZ223789.1	354702060.5	d4	assigned
67347at7147	OZ223788.1	286251700.0	d3	assigned
67359at7147	OZ223790.1	6420272.5	d1	assigned
67366at7147	OZ223790.1	135759429.0	d1	assigned
67422at7147	OZ223789.1	211893449.0	d4	assigned
67423at7147	CBCUAM010000327.1	66187.0	NA	unassigned
67423at7147	OZ223790.1	188500824.0	NA	unassigned
67442at7147	OZ223789.1	39546391.5	d2	assigned
67451at7147	OZ223789.1	354745363.0	d4	assigned
67469at7147	OZ223789.1	5851973.5	d2	assigned
67489at7147	OZ223790.1	53119142.5	NA	unassigned
67498at7147	OZ223790.1	7756406.5	NA	unassigned
67520at7147	OZ223789.1	9378541.5	d2	assigned
67523at7147	OZ223790.1	124471267.5	d1	assigned
67559at7147	OZ223790.1	1092067.0	d1	assigned
67592at7147	OZ223790.1	111997144.0	NA	unassigned
67622at7147	OZ223788.1	35325820.0	d5	assigned
67636at7147	OZ223788.1	18201334.0	d5	assigned
67639at7147	OZ223790.1	164337832.5	NA	unassigned
67641at7147	OZ223790.1	290188980.5	d3	assigned
67644at7147	OZ223789.1	285574718.5	NA	unassigned
67659at7147	OZ223789.1	346047682.0	NA	unassigned
67705at7147	OZ223788.1	112940243.0	d1	assigned
67706at7147	OZ223788.1	105608212.5	NA	unassigned
67770at7147	OZ223788.1	117636645.5	d5	assigned
67773at7147	OZ223789.1	333264179.5	d5	assigned
67779at7147	OZ223789.1	245243890.5	d4	assigned
67785at7147	OZ223790.1	98716808.0	d1	assigned
67830at7147	OZ223789.1	14670566.5	d4	assigned
67845at7147	OZ223789.1	329308457.0	NA	unassigned
67858at7147	OZ223789.1	342896418.5	d4	assigned
67866at7147	OZ223788.1	203926799.5	d3	assigned
67875at7147	OZ223790.1	272362965.0	NA	unassigned
67899at7147	OZ223788.1	253949620.5	d3	assigned
67901at7147	OZ223788.1	354858759.0	d3	assigned
67909at7147	OZ223790.1	61018650.0	d1	assigned
67940at7147	OZ223788.1	30251238.0	d5	assigned
67941at7147	OZ223788.1	56782061.0	d5	assigned
67949at7147	OZ223790.1	295595426.0	d3	assigned
67989at7147	OZ223788.1	122758533.0	d3	assigned
68004at7147	OZ223788.1	286278253.0	d3	assigned
68008at7147	OZ223789.1	180438480.5	NA	unassigned
68020at7147	OZ223790.1	107073103.5	NA	unassigned
68038at7147	OZ223788.1	146599377.0	d5	assigned
68052at7147	OZ223789.1	236296509.5	NA	unassigned
68061at7147	OZ223790.1	136033246.0	NA	unassigned
68075at7147	OZ223789.1	354976807.5	NA	unassigned
68082at7147	OZ223789.1	205295084.5	NA	unassigned
68192at7147	OZ223789.1	66973161.0	NA	unassigned
68207at7147	OZ223790.1	27582447.0	NA	unassigned
68209at7147	OZ223790.1	178291616.0	NA	unassigned
68211at7147	OZ223789.1	68711556.5	NA	unassigned
68224at7147	OZ223789.1	251486296.0	d4	assigned
68227at7147	OZ223789.1	346467343.5	d4	assigned
68228at7147	OZ223790.1	53029928.0	d1	assigned
68238at7147	OZ223790.1	56918049.0	d1	assigned
68266at7147	OZ223790.1	27200755.5	NA	unassigned
68267at7147	OZ223789.1	310046749.0	d4	assigned
68270at7147	OZ223790.1	63349589.5	d1	assigned
68278at7147	OZ223789.1	342905022.0	d4	assigned
68288at7147	OZ223789.1	346822729.5	d4	assigned
68292at7147	OZ223789.1	348956385.5	d4	assigned
68362at7147	OZ223789.1	140533791.5	d4	assigned
68373at7147	OZ223789.1	323092285.0	d4	assigned
68398at7147	OZ223788.1	6199859.0	d5	assigned
68399at7147	OZ223789.1	283514556.5	NA	unassigned
68417at7147	OZ223788.1	211060576.0	d3	assigned
68421at7147	OZ223790.1	44766910.0	d1	assigned
68422at7147	OZ223790.1	188518794.5	d1	assigned
68458at7147	OZ223789.1	284261430.0	d4	assigned
68459at7147	OZ223788.1	35322039.5	d5	assigned
68482at7147	OZ223788.1	199886684.0	d3	assigned
68528at7147	OZ223790.1	221756791.0	NA	unassigned
68535at7147	OZ223788.1	259041576.5	d3	assigned
68567at7147	OZ223788.1	250945156.0	d3	assigned
68571at7147	OZ223789.1	17636861.5	NA	unassigned
68596at7147	OZ223790.1	30497497.5	d1	assigned
68613at7147	OZ223790.1	296722644.0	NA	unassigned
68623at7147	OZ223788.1	180111926.0	d5	assigned
68624at7147	OZ223790.1	111961218.5	NA	unassigned
68649at7147	OZ223790.1	285534700.0	d3	assigned
68670at7147	OZ223790.1	221862619.0	d3	assigned
68696at7147	OZ223788.1	125196932.0	d3	assigned
68714at7147	OZ223789.1	342901657.0	NA	unassigned
68717at7147	OZ223790.1	100357251.5	d1	assigned
68729at7147	OZ223788.1	202520487.5	NA	unassigned
68762at7147	OZ223789.1	198514165.0	d4	assigned
68784at7147	OZ223790.1	6344716.5	NA	unassigned
68803at7147	OZ223789.1	9380322.0	d2	assigned
68850at7147	OZ223788.1	44588561.5	NA	unassigned
68865at7147	OZ223789.1	14246182.0	d2	assigned
68886at7147	OZ223790.1	51060047.0	d1	assigned
68897at7147	OZ223789.1	299537002.5	d3	assigned
68959at7147	OZ223788.1	33044794.5	d5	assigned
68972at7147	OZ223789.1	15598577.0	d2	assigned
68995at7147	OZ223789.1	41451584.0	NA	unassigned
69002at7147	OZ223790.1	257175755.0	d3	assigned
69007at7147	OZ223790.1	155650658.5	d1	assigned
69010at7147	OZ223789.1	250225065.5	d4	assigned
69011at7147	OZ223789.1	31892691.5	d2	assigned
69017at7147	OZ223790.1	299609617.0	d3	assigned
69019at7147	OZ223789.1	248659031.5	NA	unassigned
69053at7147	OZ223789.1	333268518.0	NA	unassigned
69070at7147	OZ223788.1	233320798.0	d3	assigned
69073at7147	OZ223790.1	285808699.5	d3	assigned
69074at7147	OZ223789.1	353430648.0	NA	unassigned
69075at7147	OZ223790.1	62456242.5	d4	assigned
69079at7147	OZ223789.1	246536388.5	NA	unassigned
69085at7147	OZ223789.1	283592361.5	d4	assigned
69092at7147	OZ223790.1	206039040.0	d3	assigned
69110at7147	OZ223788.1	35729327.5	d1	assigned
69132at7147	OZ223790.1	152997649.0	NA	unassigned
69149at7147	OZ223789.1	9898788.0	d2	assigned
69164at7147	OZ223788.1	2702698.5	NA	unassigned
69166at7147	OZ223790.1	190169072.5	d1	assigned
69182at7147	OZ223788.1	148899115.0	d3	assigned
69182at7147	OZ223789.1	231205870.5	d3	assigned
69184at7147	OZ223790.1	165517949.5	d1	assigned
69191at7147	OZ223790.1	65772155.0	d1	assigned
69198at7147	OZ223788.1	342929355.5	d3	assigned
69219at7147	OZ223790.1	234201438.5	d3	assigned
69243at7147	OZ223788.1	18744703.0	d5	assigned
69246at7147	OZ223788.1	347246807.0	d3	assigned
69246at7147	OZ223790.1	173167096.0	d3	assigned
69261at7147	OZ223789.1	188527076.0	NA	unassigned
69265at7147	OZ223789.1	2953274.5	d2	assigned
69310at7147	OZ223788.1	348884683.5	d3	assigned
69313at7147	OZ223789.1	348278310.0	NA	unassigned
69326at7147	OZ223790.1	115190393.0	NA	unassigned
69357at7147	OZ223790.1	247300169.5	NA	unassigned
69362at7147	OZ223788.1	2409982.0	d5	assigned
69376at7147	OZ223788.1	133611198.0	d5	assigned
69379at7147	OZ223789.1	340818316.0	NA	unassigned
69384at7147	OZ223790.1	8243530.5	d1	assigned
69398at7147	OZ223788.1	227208413.0	d3	assigned
69404at7147	OZ223790.1	171021487.5	NA	unassigned
69478at7147	OZ223788.1	251101989.0	d3	assigned
69480at7147	OZ223789.1	9614633.5	d2	assigned
69502at7147	OZ223790.1	129632875.5	d1	assigned
69547at7147	OZ223790.1	30379904.5	NA	unassigned
69554at7147	OZ223790.1	8669454.5	d1	assigned
69556at7147	OZ223788.1	216465948.5	NA	unassigned
69557at7147	OZ223790.1	262242024.0	d3	assigned
69560at7147	OZ223790.1	164220085.0	d1	assigned
69582at7147	OZ223790.1	107991852.0	d1	assigned
69590at7147	OZ223789.1	139314605.0	d2	assigned
69591at7147	OZ223789.1	345869030.5	NA	unassigned
69602at7147	OZ223788.1	66768591.0	NA	unassigned
69608at7147	OZ223789.1	42705796.5	NA	unassigned
69617at7147	OZ223788.1	118866576.5	d5	assigned
69661at7147	OZ223788.1	140176309.0	d5	assigned
69668at7147	OZ223789.1	221920275.0	d4	assigned
69674at7147	OZ223790.1	8506939.0	d1	assigned
69699at7147	OZ223790.1	246708026.5	d3	assigned
69706at7147	OZ223789.1	35206110.5	NA	unassigned
69709at7147	OZ223789.1	336243992.5	d4	assigned
69712at7147	OZ223789.1	32153428.5	NA	unassigned
69744at7147	OZ223789.1	126240948.0	NA	unassigned
69759at7147	OZ223789.1	114976330.5	d2	assigned
69769at7147	OZ223790.1	128316308.0	d1	assigned
69823at7147	OZ223788.1	250399697.0	NA	unassigned
69823at7147	OZ223788.1	245500974.0	NA	unassigned
69898at7147	OZ223789.1	162869250.0	NA	unassigned
69924at7147	OZ223790.1	285860307.5	d3	assigned
69925at7147	OZ223788.1	317851268.5	d3	assigned
69929at7147	OZ223790.1	296748721.5	d3	assigned
69950at7147	OZ223790.1	49828077.0	d3	assigned
69951at7147	OZ223790.1	51127102.0	d1	assigned
69972at7147	OZ223789.1	32440944.5	d2	assigned
70035at7147	OZ223789.1	114371403.5	d2	assigned
70036at7147	OZ223789.1	108687208.0	d3	assigned
70044at7147	OZ223789.1	271777239.0	d4	assigned
70045at7147	OZ223788.1	324161728.0	d2	assigned
70080at7147	OZ223789.1	251397735.0	d4	assigned
70106at7147	OZ223789.1	276887360.0	d4	assigned
70107at7147	OZ223790.1	63617849.0	d1	assigned
70108at7147	OZ223789.1	9827567.0	d2	assigned
70109at7147	OZ223789.1	233098008.5	d4	assigned
70110at7147	OZ223788.1	35220275.0	NA	unassigned
70115at7147	OZ223788.1	289914751.0	d3	assigned
70165at7147	OZ223788.1	135305961.5	d5	assigned
70188at7147	OZ223788.1	181437681.5	d1	assigned
70218at7147	OZ223789.1	239441522.0	NA	unassigned
70225at7147	OZ223789.1	109973145.5	NA	unassigned
70258at7147	OZ223789.1	51906402.0	d2	assigned
70276at7147	OZ223788.1	347579082.0	d3	assigned
70302at7147	OZ223789.1	283489934.0	d4	assigned
70340at7147	OZ223790.1	51852173.0	NA	unassigned
70347at7147	OZ223790.1	7142274.5	d1	assigned
70366at7147	OZ223789.1	137915054.0	d3	assigned
70383at7147	OZ223790.1	289569402.0	d3	assigned
70395at7147	OZ223789.1	356009598.5	d4	assigned
70418at7147	OZ223789.1	164869397.0	d2	assigned
70430at7147	OZ223789.1	66194853.0	d2	assigned
70479at7147	OZ223788.1	56808751.5	NA	unassigned
70490at7147	OZ223788.1	191722526.5	d5	assigned
70507at7147	OZ223788.1	174554728.0	d5	assigned
70519at7147	OZ223789.1	319610183.0	d4	assigned
70523at7147	OZ223789.1	61474634.5	d2	assigned
70546at7147	OZ223788.1	354824791.0	d3	assigned
70552at7147	OZ223789.1	252333117.0	d4	assigned
70553at7147	OZ223789.1	10711268.5	d2	assigned
70554at7147	OZ223788.1	133201235.5	d5	assigned
70587at7147	OZ223788.1	37818192.0	NA	unassigned
70594at7147	OZ223789.1	32274184.5	NA	unassigned
70607at7147	OZ223789.1	28851145.0	d4	assigned
70608at7147	OZ223789.1	228967972.0	NA	unassigned
70637at7147	OZ223789.1	336263162.5	NA	unassigned
70645at7147	OZ223789.1	18186999.5	d2	assigned
70680at7147	OZ223788.1	323389869.0	NA	unassigned
70721at7147	OZ223790.1	261940957.5	NA	unassigned
70735at7147	OZ223791.1	10209305.5	d6	assigned
70737at7147	OZ223788.1	38144458.5	NA	unassigned
70744at7147	OZ223788.1	65018064.5	d2	assigned
70776at7147	OZ223789.1	200063146.5	NA	unassigned
70779at7147	OZ223789.1	201496295.0	NA	unassigned
70827at7147	OZ223789.1	264915211.0	d4	assigned
70840at7147	OZ223788.1	70493867.0	d5	assigned
70841at7147	OZ223789.1	310052145.0	NA	unassigned
70846at7147	OZ223790.1	3190979.0	d1	assigned
70853at7147	OZ223789.1	320386703.5	d4	assigned
70877at7147	OZ223790.1	66393.5	d5	assigned
70882at7147	OZ223789.1	179503461.0	NA	unassigned
70886at7147	OZ223789.1	44835040.0	d2	assigned
70891at7147	OZ223788.1	117559368.5	d5	assigned
70912at7147	OZ223789.1	32243755.0	d2	assigned
70937at7147	OZ223790.1	165380314.0	d1	assigned
70943at7147	OZ223789.1	29364574.0	NA	unassigned
70976at7147	OZ223788.1	349504117.0	d3	assigned
70996at7147	OZ223789.1	332217300.0	d1	assigned
71013at7147	OZ223789.1	318128384.0	NA	unassigned
71020at7147	OZ223790.1	282166467.5	NA	unassigned
71034at7147	OZ223790.1	290684344.5	d3	assigned
71048at7147	OZ223790.1	295042585.5	NA	unassigned
71060at7147	OZ223790.1	9787254.0	NA	unassigned
71081at7147	OZ223790.1	98552135.0	d1	assigned
71088at7147	OZ223789.1	144164103.0	NA	unassigned
71118at7147	OZ223788.1	47362492.0	d1	assigned
71129at7147	OZ223790.1	291811854.5	d3	assigned
71146at7147	OZ223788.1	332356770.5	d3	assigned
71152at7147	OZ223788.1	30467390.5	d4	assigned
71162at7147	OZ223788.1	52830451.0	d5	assigned
71177at7147	OZ223788.1	224973207.5	NA	unassigned
71178at7147	OZ223789.1	254577759.5	d4	assigned
71179at7147	OZ223789.1	31787197.0	d2	assigned
71183at7147	OZ223788.1	126950502.0	d3	assigned
71211at7147	OZ223788.1	7990588.5	d5	assigned
71217at7147	OZ223789.1	354011774.0	NA	unassigned
71223at7147	OZ223789.1	347876651.0	NA	unassigned
71229at7147	OZ223790.1	176071811.5	d1	assigned
71239at7147	OZ223788.1	317842284.5	d3	assigned
71282at7147	OZ223788.1	336988312.0	d3	assigned
71292at7147	OZ223788.1	112620868.5	d5	assigned
71309at7147	OZ223788.1	225079590.0	d3	assigned
71324at7147	OZ223789.1	172619019.0	NA	unassigned
71326at7147	OZ223788.1	1252043.5	NA	unassigned
71353at7147	OZ223789.1	336180642.5	d4	assigned
71362at7147	OZ223788.1	94747806.0	d5	assigned
71372at7147	OZ223790.1	299863001.0	d3	assigned
71374at7147	OZ223789.1	352189790.5	NA	unassigned
71402at7147	OZ223790.1	154609452.5	d1	assigned
71443at7147	OZ223790.1	297963054.5	NA	unassigned
71465at7147	OZ223789.1	183725887.0	d4	assigned
71469at7147	OZ223789.1	353536343.5	NA	unassigned
71476at7147	OZ223788.1	174840056.5	d5	assigned
71479at7147	OZ223790.1	113406386.0	d1	assigned
71485at7147	OZ223790.1	297282016.0	d3	assigned
71503at7147	OZ223790.1	75979010.5	d1	assigned
71545at7147	OZ223788.1	4151485.0	d5	assigned
71549at7147	OZ223788.1	349933245.0	d3	assigned
71555at7147	OZ223788.1	134305559.5	d5	assigned
71559at7147	OZ223788.1	231732971.5	NA	unassigned
71571at7147	OZ223788.1	35106240.5	d5	assigned
71572at7147	OZ223790.1	37708682.5	d1	assigned
71581at7147	OZ223789.1	11050977.0	d2	assigned
71583at7147	OZ223790.1	96640895.5	d1	assigned
71593at7147	OZ223790.1	247678171.0	d3	assigned
71612at7147	OZ223789.1	243431493.0	d3	assigned
71635at7147	OZ223789.1	221860937.0	d4	assigned
71640at7147	OZ223790.1	188814315.0	d1	assigned
71660at7147	OZ223790.1	20019415.0	d3	assigned
71675at7147	OZ223789.1	44686393.0	NA	unassigned
71696at7147	OZ223788.1	332446848.0	d1	assigned
71780at7147	OZ223788.1	183166682.0	d1	assigned
