# BUSCO version is: 5.8.2 
# The lineage dataset is: diptera_odb12 (Creation date: 2026-06-16, number of genomes: 76, number of BUSCOs: 5067)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
60183at7147	Complete	SUPER_3	118384587	118381194	-	919.2	554	https://v12-1.orthodb.org/?query=60183at7147	ATP-dependent DNA helicase Q5
60185at7147	Complete	SUPER_1	131722735	131705205	-	2241.6	1066	https://v12-1.orthodb.org/?query=60185at7147	Contactin
60242at7147	Complete	SUPER_5	104806123	104804221	-	1103.4	516	https://v12-1.orthodb.org/?query=60242at7147	aspartate--tRNA ligase, cytoplasmic
60271at7147	Complete	SUPER_1	154593053	154588504	-	619.2	291	https://v12-1.orthodb.org/?query=60271at7147	3'-5' ssDNA/RNA exonuclease TatD
60284at7147	Complete	SUPER_4	38385231	38366877	-	1990.2	905	https://v12-1.orthodb.org/?query=60284at7147	alpha-aminoadipic semialdehyde synthase, mitochondrial
60303at7147	Complete	SUPER_2	105767324	105783488	+	1545.9	858	https://v12-1.orthodb.org/?query=60303at7147	Transmembrane protein
60315at7147	Complete	SUPER_1	126232141	126235841	+	2193.4	959	https://v12-1.orthodb.org/?query=60315at7147	U5 small nuclear ribonucleoprotein component
60331at7147	Complete	SUPER_3	10218967	10196265	-	2310.9	1186	https://v12-1.orthodb.org/?query=60331at7147	DENN domain-containing protein 5B
60338at7147	Complete	SUPER_2	11221253	11217479	-	1056.6	620	https://v12-1.orthodb.org/?query=60338at7147	Translation initiation factor eIF-2B subunit epsilon
60353at7147	Complete	SUPER_2	108918865	108912275	-	930.3	494	https://v12-1.orthodb.org/?query=60353at7147	WD repeat-containing protein 46
60372at7147	Complete	SUPER_3	100605361	100604383	-	520.0	303	https://v12-1.orthodb.org/?query=60372at7147	jmjC domain-containing protein 7
60375at7147	Complete	SUPER_5	63469910	63388988	-	814.2	384	https://v12-1.orthodb.org/?query=60375at7147	sestrin homolog
60381at7147	Complete	SUPER_1	131804929	131804494	-	242.9	134	https://v12-1.orthodb.org/?query=60381at7147	mitochondrial intermembrane space import and assembly protein 40-A
60394at7147	Complete	SUPER_3	17808993	17816507	+	708.3	360	https://v12-1.orthodb.org/?query=60394at7147	guanine nucleotide-binding protein G(f) subunit alpha
60410at7147	Complete	SUPER_3	111037219	111034059	-	1128.1	531	https://v12-1.orthodb.org/?query=60410at7147	digestive cysteine proteinase 1
60412at7147	Complete	SUPER_5	98524072	98531649	+	1103.6	605	https://v12-1.orthodb.org/?query=60412at7147	putative ferric-chelate reductase 1 homolog
60416at7147	Complete	SUPER_3	35742562	35748584	+	1168.3	548	https://v12-1.orthodb.org/?query=60416at7147	phosphoglucomutase
60422at7147	Complete	SUPER_4	98670490	98664169	-	1400.2	682	https://v12-1.orthodb.org/?query=60422at7147	peroxisomal acyl-coenzyme A oxidase 3
60427at7147	Complete	SUPER_1	1840566	1839803	-	370.9	233	https://v12-1.orthodb.org/?query=60427at7147	MICOS complex subunit MIC27
60499at7147	Complete	SUPER_1	90969694	90951232	-	864.0	623	https://v12-1.orthodb.org/?query=60499at7147	uncharacterized protein, isoform A
60501at7147	Complete	SUPER_2	100898362	100897639	-	374.0	192	https://v12-1.orthodb.org/?query=60501at7147	DNA replication complex GINS protein PSF1-like
60504at7147	Complete	SUPER_1	28747220	28751531	+	1603.7	729	https://v12-1.orthodb.org/?query=60504at7147	DNA replication licensing factor Mcm5
60514at7147	Complete	SUPER_2	21310649	21330384	+	730.2	377	https://v12-1.orthodb.org/?query=60514at7147	beta-alanyl-dopamine/carcinine hydrolase
60545at7147	Complete	SUPER_2	54833990	54835031	+	641.6	311	https://v12-1.orthodb.org/?query=60545at7147	Lst8
60554at7147	Complete	SUPER_3	28482303	28481259	-	672.9	321	https://v12-1.orthodb.org/?query=60554at7147	ubiquitin carboxyl-terminal hydrolase isozyme L5
60563at7147	Complete	SUPER_5	23361696	23359357	-	1028.5	607	https://v12-1.orthodb.org/?query=60563at7147	F-box only protein 42
60581at7147	Complete	SUPER_1	7257323	7255934	-	638.9	364	https://v12-1.orthodb.org/?query=60581at7147	RAB6A-GEF complex partner protein 2
60603at7147	Complete	SUPER_5	101964716	101974493	+	1831.7	1033	https://v12-1.orthodb.org/?query=60603at7147	insulin-like growth factor-binding protein complex acid labile subunit
60611at7147	Complete	SUPER_3	112143983	112126328	-	580.6	273	https://v12-1.orthodb.org/?query=60611at7147	cAMP-dependent protein kinase catalytic subunit 3
60612at7147	Complete	SUPER_1	93057705	93047147	-	942.8	457	https://v12-1.orthodb.org/?query=60612at7147	Y+L amino acid transporter 2
60628at7147	Complete	SUPER_5	20385375	20384671	-	371.4	183	https://v12-1.orthodb.org/?query=60628at7147	trafficking protein particle complex subunit 5
60643at7147	Complete	SUPER_1	155692732	155698552	+	457.3	249	https://v12-1.orthodb.org/?query=60643at7147	uncharacterized protein, isoform A
60650at7147	Complete	SUPER_3	47012746	47017371	+	569.4	345	https://v12-1.orthodb.org/?query=60650at7147	SAC3 domain-containing protein 1
60656at7147	Complete	SUPER_1	154087059	154054484	-	676.3	352	https://v12-1.orthodb.org/?query=60656at7147	mitoferrin
60688at7147	Complete	SUPER_2	56406065	56384293	-	131.6	104	https://v12-1.orthodb.org/?query=60688at7147	uncharacterized protein, isoform A
60701at7147	Complete	SUPER_4	9105091	9097312	-	1597.7	739	https://v12-1.orthodb.org/?query=60701at7147	ionotropic receptor 25a
60708at7147	Complete	SUPER_1	132749259	132750345	+	560.8	287	https://v12-1.orthodb.org/?query=60708at7147	BTB/POZ domain-containing protein KCTD9
60719at7147	Complete	SUPER_1	85564500	85563904	-	278.4	163	https://v12-1.orthodb.org/?query=60719at7147	probable peptidyl-tRNA hydrolase 2
60720at7147	Complete	SUPER_1	66227528	66233913	+	913.1	460	https://v12-1.orthodb.org/?query=60720at7147	peroxisomal N(1)-acetyl-spermine/spermidine oxidase
60739at7147	Complete	SUPER_2	36183752	36135376	-	2270.0	1085	https://v12-1.orthodb.org/?query=60739at7147	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1
60759at7147	Complete	SUPER_3	4906703	4905789	-	388.2	230	https://v12-1.orthodb.org/?query=60759at7147	signal recognition particle receptor subunit beta
60771at7147	Complete	SUPER_5	81260701	81258551	-	494.6	257	https://v12-1.orthodb.org/?query=60771at7147	Cyclin-Q
60815at7147	Complete	SUPER_5	58322375	58343192	+	585.0	421	https://v12-1.orthodb.org/?query=60815at7147	peroxisomal leader peptide-processing protease
60817at7147	Complete	SUPER_1	121342844	121338362	-	524.7	256	https://v12-1.orthodb.org/?query=60817at7147	two pore potassium channel protein sup-9
60819at7147	Complete	SUPER_4	100688815	100687920	-	264.9	179	https://v12-1.orthodb.org/?query=60819at7147	transcription factor AP-1
60826at7147	Complete	SUPER_1	82985055	83116112	+	830.7	457	https://v12-1.orthodb.org/?query=60826at7147	proteoglycan Cow
60829at7147	Complete	SUPER_2	121393503	121396640	+	1086.1	504	https://v12-1.orthodb.org/?query=60829at7147	Inosine-5'-monophosphate dehydrogenase
60849at7147	Complete	SUPER_5	72916292	72915699	-	348.6	158	https://v12-1.orthodb.org/?query=60849at7147	probable N-acetyltransferase san
60885at7147	Complete	SUPER_1	119215971	119208814	-	864.9	486	https://v12-1.orthodb.org/?query=60885at7147	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
60911at7147	Complete	SUPER_4	4820215	4827609	+	926.1	485	https://v12-1.orthodb.org/?query=60911at7147	Sialin
60913at7147	Complete	SUPER_4	88600910	88585554	-	376.5	186	https://v12-1.orthodb.org/?query=60913at7147	HD domain-containing protein 2
60915at7147	Complete	SUPER_3	47011287	47008218	-	722.7	433	https://v12-1.orthodb.org/?query=60915at7147	T-cell activation inhibitor, mitochondrial
60935at7147	Complete	SUPER_5	10575433	10573401	-	841.9	549	https://v12-1.orthodb.org/?query=60935at7147	Nucleolar protein 9
60941at7147	Complete	SUPER_1	153256529	153268183	+	1837.4	840	https://v12-1.orthodb.org/?query=60941at7147	F-box only protein 11
60947at7147	Complete	SUPER_1	89327615	89328962	+	787.9	419	https://v12-1.orthodb.org/?query=60947at7147	3-oxoacyl-
60973at7147	Complete	SUPER_2	5780928	5828020	+	3729.4	1935	https://v12-1.orthodb.org/?query=60973at7147	dynein heavy chain 6, axonemal
60994at7147	Complete	SUPER_5	1448195	1444901	-	1627.8	729	https://v12-1.orthodb.org/?query=60994at7147	TFIIH basal transcription factor complex helicase XPD subunit
61002at7147	Complete	SUPER_4	41081915	41083061	+	724.4	343	https://v12-1.orthodb.org/?query=61002at7147	U5 small nuclear ribonucleoprotein 40 kDa protein
61024at7147	Complete	SUPER_2	22551164	22520073	-	1157.5	577	https://v12-1.orthodb.org/?query=61024at7147	uncharacterized protein, isoform A
61053at7147	Complete	SUPER_2	19966272	19968556	+	609.2	305	https://v12-1.orthodb.org/?query=61053at7147	cathepsin B
61054at7147	Complete	SUPER_1	143381391	143384449	+	452.2	215	https://v12-1.orthodb.org/?query=61054at7147	uracil phosphoribosyltransferase homolog
61082at7147	Complete	SUPER_1	143351365	143319366	-	423.9	247	https://v12-1.orthodb.org/?query=61082at7147	Serendipity locus protein H-1
61095at7147	Complete	SUPER_4	29433210	29432805	-	188.6	117	https://v12-1.orthodb.org/?query=61095at7147	Cytochrome b5
61113at7147	Complete	SUPER_1	124747034	124746659	-	174.1	102	https://v12-1.orthodb.org/?query=61113at7147	ATP synthase-coupling factor 6, mitochondrial
61116at7147	Complete	SUPER_3	61350914	61351532	+	330.7	199	https://v12-1.orthodb.org/?query=61116at7147	Ribonuclease P protein subunit p29
61138at7147	Complete	SUPER_1	36401128	36384513	-	3512.6	1803	https://v12-1.orthodb.org/?query=61138at7147	myotubularin-related protein 13
61143at7147	Complete	SUPER_5	14098874	14108297	+	2134.0	1082	https://v12-1.orthodb.org/?query=61143at7147	patched domain-containing protein 3
61202at7147	Complete	SUPER_3	14737038	14740281	+	348.9	259	https://v12-1.orthodb.org/?query=61202at7147	Cyclin
61222at7147	Complete	SUPER_4	3371891	3370889	-	413.0	236	https://v12-1.orthodb.org/?query=61222at7147	Gamma-secretase subunit Aph-1
61232at7147	Complete	SUPER_4	93465627	93487215	+	1124.0	585	https://v12-1.orthodb.org/?query=61232at7147	sodium/hydrogen exchanger 9B2
61242at7147	Complete	SUPER_2	42103309	42104314	+	478.8	299	https://v12-1.orthodb.org/?query=61242at7147	BLOC-1-related complex subunit 5
61249at7147	Complete	SUPER_5	462273	456283	-	1230.3	583	https://v12-1.orthodb.org/?query=61249at7147	Protein hu-li tai shao
61255at7147	Complete	SUPER_1	81048497	81030013	-	1019.5	613	https://v12-1.orthodb.org/?query=61255at7147	Exosome component 10
61276at7147	Complete	SUPER_5	5518262	5528529	+	1094.3	499	https://v12-1.orthodb.org/?query=61276at7147	Aldehyde dehydrogenase, mitochondrial
61286at7147	Complete	SUPER_2	57890716	57893820	+	484.3	347	https://v12-1.orthodb.org/?query=61286at7147	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q
61299at7147	Complete	SUPER_1	7942148	7915650	-	754.6	453	https://v12-1.orthodb.org/?query=61299at7147	Neurogenic locus protein delta
61306at7147	Complete	SUPER_1	65152935	65235202	+	1315.1	600	https://v12-1.orthodb.org/?query=61306at7147	Kelch-like ECH-associated protein 1
61331at7147	Complete	SUPER_2	7218882	7218333	-	408.9	183	https://v12-1.orthodb.org/?query=61331at7147	ubiquitin-conjugating enzyme E2 H
61340at7147	Complete	SUPER_1	95338778	95337066	-	629.1	370	https://v12-1.orthodb.org/?query=61340at7147	alpha-2-macroglobulin receptor-associated protein
61374at7147	Complete	SUPER_1	16183525	16185229	+	914.1	471	https://v12-1.orthodb.org/?query=61374at7147	serine/threonine-protein kinase PAK 2
61375at7147	Complete	SUPER_3	11727787	11777919	+	2133.2	1057	https://v12-1.orthodb.org/?query=61375at7147	transient receptor potential cation channel subfamily A member 1
61379at7147	Complete	SUPER_3	10266549	10262171	-	859.0	504	https://v12-1.orthodb.org/?query=61379at7147	putative glycerol kinase 5
61386at7147	Complete	SUPER_2	51626465	51623490	-	1018.1	500	https://v12-1.orthodb.org/?query=61386at7147	ATP-dependent RNA helicase DBP2
61388at7147	Complete	SUPER_1	158548309	158550746	+	383.0	322	https://v12-1.orthodb.org/?query=61388at7147	protein spindle-F
61391at7147	Complete	SUPER_3	61442573	61438819	-	498.4	244	https://v12-1.orthodb.org/?query=61391at7147	N-alpha-acetyltransferase 60
61398at7147	Complete	SUPER_2	21433343	21436045	+	340.4	175	https://v12-1.orthodb.org/?query=61398at7147	uncharacterized Golgi apparatus membrane protein-like protein CG5021
61410at7147	Complete	SUPER_1	10541608	10465056	-	2481.5	1374	https://v12-1.orthodb.org/?query=61410at7147	TBC1 domain family member 4
61443at7147	Complete	SUPER_3	93758862	93763503	+	2346.6	1197	https://v12-1.orthodb.org/?query=61443at7147	toll-like receptor 6
61444at7147	Complete	SUPER_3	7184803	7191435	+	1916.9	1026	https://v12-1.orthodb.org/?query=61444at7147	importin-4
61469at7147	Complete	SUPER_1	92727360	92716616	-	1287.7	732	https://v12-1.orthodb.org/?query=61469at7147	Neprilysin
61497at7147	Complete	SUPER_2	4667169	4665083	-	200.0	124	https://v12-1.orthodb.org/?query=61497at7147	nuclear nucleic acid-binding protein C1D
61498at7147	Complete	SUPER_5	64544264	64552445	+	995.7	520	https://v12-1.orthodb.org/?query=61498at7147	D-glucuronyl C5-epimerase
61509at7147	Complete	SUPER_1	138038051	138038992	+	528.2	253	https://v12-1.orthodb.org/?query=61509at7147	electron transfer flavoprotein subunit beta
61543at7147	Complete	SUPER_2	1309736	1311530	+	947.9	581	https://v12-1.orthodb.org/?query=61543at7147	Hermansky-Pudlak syndrome 1 protein
61559at7147	Complete	SUPER_1	35190685	35186626	-	1267.8	691	https://v12-1.orthodb.org/?query=61559at7147	ribosome-releasing factor 2, mitochondrial
61562at7147	Complete	SUPER_5	38351032	38420031	+	1835.5	1040	https://v12-1.orthodb.org/?query=61562at7147	GPI ethanolamine phosphate transferase 3
61602at7147	Complete	SUPER_3	52146900	52147418	+	285.9	150	https://v12-1.orthodb.org/?query=61602at7147	39S ribosomal protein L23, mitochondrial
61663at7147	Complete	SUPER_3	50643751	50642296	-	651.8	328	https://v12-1.orthodb.org/?query=61663at7147	mitochondrial inner membrane protein OXA1L
61683at7147	Complete	SUPER_4	16168566	16167767	-	284.7	144	https://v12-1.orthodb.org/?query=61683at7147	putative oligosaccharyltransferase complex subunit CG9662
61699at7147	Complete	SUPER_1	94635903	94635516	-	173.9	89	https://v12-1.orthodb.org/?query=61699at7147	U6 snRNA-associated Sm-like protein LSm5
61709at7147	Complete	SUPER_3	97504017	97493953	-	793.1	363	https://v12-1.orthodb.org/?query=61709at7147	Pantothenate kinase 3
61710at7147	Complete	SUPER_1	140228579	140242942	+	1722.5	790	https://v12-1.orthodb.org/?query=61710at7147	V-type proton ATPase 116 kDa subunit a1
61713at7147	Complete	SUPER_1	110147398	110136738	-	1196.2	641	https://v12-1.orthodb.org/?query=61713at7147	protein fem-1 homolog A
61746at7147	Complete	SUPER_1	50490701	50464834	-	1062.0	522	https://v12-1.orthodb.org/?query=61746at7147	Protein Malvolio
61750at7147	Complete	SUPER_1	121501591	121499616	-	1181.1	582	https://v12-1.orthodb.org/?query=61750at7147	phenylalanine--tRNA ligase beta subunit
61769at7147	Complete	SUPER_1	57811312	57833115	+	1145.6	579	https://v12-1.orthodb.org/?query=61769at7147	tetratricopeptide repeat protein 30 homolog
61774at7147	Complete	SUPER_2	107285075	107283444	-	614.7	461	https://v12-1.orthodb.org/?query=61774at7147	26S proteasome non-ATPase regulatory subunit 5
61788at7147	Complete	SUPER_3	32934526	32932733	-	556.8	350	https://v12-1.orthodb.org/?query=61788at7147	nuclear receptor coactivator 5
61797at7147	Complete	SUPER_3	29018138	29017217	-	477.0	283	https://v12-1.orthodb.org/?query=61797at7147	NADPH-dependent diflavin oxidoreductase 1
61808at7147	Complete	SUPER_5	85487273	85484622	-	654.1	378	https://v12-1.orthodb.org/?query=61808at7147	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
61815at7147	Complete	SUPER_1	4805179	4784336	-	5350.7	2597	https://v12-1.orthodb.org/?query=61815at7147	Neurofibromin
61817at7147	Complete	SUPER_5	64101306	64099581	-	994.3	501	https://v12-1.orthodb.org/?query=61817at7147	aarF domain-containing kinase 1
61842at7147	Complete	SUPER_1	132628126	132609594	-	608.2	321	https://v12-1.orthodb.org/?query=61842at7147	Pyrokinin-1 receptor
61844at7147	Complete	SUPER_5	13536193	13535149	-	505.6	305	https://v12-1.orthodb.org/?query=61844at7147	guanine nucleotide-binding protein subunit beta-like protein 1
61869at7147	Complete	SUPER_4	4932010	4928641	-	885.8	416	https://v12-1.orthodb.org/?query=61869at7147	cysteine desulfurase, mitochondrial
61874at7147	Complete	SUPER_3	6181548	6150101	-	364.2	173	https://v12-1.orthodb.org/?query=61874at7147	DNA-binding protein D-ETS-3
61879at7147	Complete	SUPER_1	28807723	28809305	+	787.6	467	https://v12-1.orthodb.org/?query=61879at7147	probable tubulin polyglutamylase ttll-15
61890at7147	Complete	SUPER_2	25903422	25898282	-	894.9	420	https://v12-1.orthodb.org/?query=61890at7147	Multifunctional protein ADE2
61894at7147	Complete	SUPER_1	25906608	25907698	+	604.2	331	https://v12-1.orthodb.org/?query=61894at7147	SUMO-activating enzyme subunit 1
61922at7147	Complete	SUPER_3	85698825	85567663	-	678.4	412	https://v12-1.orthodb.org/?query=61922at7147	UBX domain-containing protein 6
61928at7147	Complete	SUPER_1	137983510	137965570	-	850.1	412	https://v12-1.orthodb.org/?query=61928at7147	WD repeat-containing protein 37
61938at7147	Complete	SUPER_1	106675283	106674442	-	428.5	253	https://v12-1.orthodb.org/?query=61938at7147	probable U3 small nucleolar RNA-associated protein 11
61941at7147	Complete	SUPER_1	140345878	140344312	-	621.4	441	https://v12-1.orthodb.org/?query=61941at7147	spindle assembly abnormal protein 6 homolog
61966at7147	Complete	SUPER_4	1224246	1221281	-	399.4	213	https://v12-1.orthodb.org/?query=61966at7147	Ubiquitin-conjugating enzyme E2Q-like protein
61968at7147	Complete	SUPER_1	81435302	81464541	+	2338.0	1368	https://v12-1.orthodb.org/?query=61968at7147	Phosphatidylinositol 3-phosphate 5-kinase
61986at7147	Complete	SUPER_1	28742015	28743225	+	715.2	324	https://v12-1.orthodb.org/?query=61986at7147	Protein arginine N-methyltransferase 1
61992at7147	Complete	SUPER_4	27510959	27515534	+	747.2	356	https://v12-1.orthodb.org/?query=61992at7147	Arrestin
61993at7147	Complete	SUPER_4	79010756	79016800	+	432.9	253	https://v12-1.orthodb.org/?query=61993at7147	testis-specific serine/threonine-protein kinase 3
61998at7147	Complete	SUPER_2	118335671	118346602	+	1148.8	487	https://v12-1.orthodb.org/?query=61998at7147	Potassium voltage-gated channel protein Shal
62045at7147	Complete	SUPER_1	20363702	20352726	-	1888.6	931	https://v12-1.orthodb.org/?query=62045at7147	C-1-tetrahydrofolate synthase, cytoplasmic
62048at7147	Complete	SUPER_4	9090968	9093205	+	346.1	153	https://v12-1.orthodb.org/?query=62048at7147	40S ribosomal protein S11
62055at7147	Complete	SUPER_3	61644336	61616767	-	1754.9	851	https://v12-1.orthodb.org/?query=62055at7147	puromycin-sensitive aminopeptidase
62066at7147	Complete	SUPER_1	132541158	132545875	+	219.5	136	https://v12-1.orthodb.org/?query=62066at7147	ecdysteroid-regulated 16 kDa protein
62100at7147	Complete	SUPER_2	122694462	122692128	-	1213.6	627	https://v12-1.orthodb.org/?query=62100at7147	tRNA (cytosine(34)-C(5))-methyltransferase
62107at7147	Complete	SUPER_3	114338116	114328927	-	832.4	423	https://v12-1.orthodb.org/?query=62107at7147	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase
62123at7147	Complete	SUPER_3	17659483	17660921	+	671.8	321	https://v12-1.orthodb.org/?query=62123at7147	G-protein coupled receptor 52
62130at7147	Complete	SUPER_5	10269807	10270482	+	419.6	223	https://v12-1.orthodb.org/?query=62130at7147	Pre-mRNA-splicing factor Syf2
62144at7147	Complete	SUPER_2	46287291	46286516	-	406.0	221	https://v12-1.orthodb.org/?query=62144at7147	NAD(P)H-hydrate epimerase
62147at7147	Complete	SUPER_1	30399250	30401055	+	416.1	193	https://v12-1.orthodb.org/?query=62147at7147	protein lin-7 homolog C
62185at7147	Complete	SUPER_6	9751853	9689355	-	840.3	390	https://v12-1.orthodb.org/?query=62185at7147	phosphatidylinositol 5-phosphate 4-kinase type-2 alpha
62191at7147	Duplicated	SUPER_3	7393261	7362851	-	859.5	580	https://v12-1.orthodb.org/?query=62191at7147	E3 ubiquitin-protein ligase RFWD3
62191at7147	Duplicated	HAP1_SCAFFOLD_311	15969	18256	+	867.7	572	https://v12-1.orthodb.org/?query=62191at7147	E3 ubiquitin-protein ligase RFWD3
62197at7147	Complete	SUPER_4	110079921	110081119	+	427.1	206	https://v12-1.orthodb.org/?query=62197at7147	40S ribosomal protein S8
62204at7147	Complete	SUPER_4	98631903	98634212	+	267.4	234	https://v12-1.orthodb.org/?query=62204at7147	hyphally regulated cell wall protein 1
62213at7147	Complete	SUPER_5	35571378	35508393	-	1103.4	753	https://v12-1.orthodb.org/?query=62213at7147	Sodium-dependent transporter bedraggled
62270at7147	Complete	SUPER_2	119388173	119391267	+	811.2	423	https://v12-1.orthodb.org/?query=62270at7147	eukaryotic translation initiation factor 5
62282at7147	Complete	SUPER_1	36176383	36175540	-	267.0	213	https://v12-1.orthodb.org/?query=62282at7147	proteasome assembly chaperone 1
62295at7147	Complete	SUPER_5	81500710	81503933	+	207.4	111	https://v12-1.orthodb.org/?query=62295at7147	mitochondrial ribosomal protein L54
62339at7147	Complete	SUPER_2	109935109	109935690	+	263.7	161	https://v12-1.orthodb.org/?query=62339at7147	probable 39S ribosomal protein L49, mitochondrial
62349at7147	Complete	SUPER_5	86437694	86439278	+	988.3	499	https://v12-1.orthodb.org/?query=62349at7147	F-box/LRR-repeat protein 14
62350at7147	Complete	SUPER_5	104962856	104956463	-	1717.8	791	https://v12-1.orthodb.org/?query=62350at7147	DNA replication licensing factor MCM4
62366at7147	Complete	SUPER_4	11843255	11849190	+	1392.2	874	https://v12-1.orthodb.org/?query=62366at7147	ATP-dependent DNA/RNA helicase DHX36
62372at7147	Complete	SUPER_4	4612699	4609641	-	519.4	499	https://v12-1.orthodb.org/?query=62372at7147	ATR-interacting protein mus304
62407at7147	Complete	SUPER_4	100560792	100587691	+	652.1	311	https://v12-1.orthodb.org/?query=62407at7147	Lachesin
62417at7147	Complete	SUPER_5	28057301	28055488	-	173.8	118	https://v12-1.orthodb.org/?query=62417at7147	zinc finger HIT domain-containing protein 3
62423at7147	Complete	SUPER_3	15982488	15985003	+	632.6	305	https://v12-1.orthodb.org/?query=62423at7147	Cytochrome c1, heme protein, mitochondrial
62443at7147	Complete	SUPER_1	1919956	1931788	+	1047.4	513	https://v12-1.orthodb.org/?query=62443at7147	organic cation transporter protein
62451at7147	Complete	SUPER_1	123250478	123249191	-	872.7	412	https://v12-1.orthodb.org/?query=62451at7147	pre-mRNA-splicing factor RBM22
62482at7147	Complete	SUPER_3	88324648	88289075	-	341.6	207	https://v12-1.orthodb.org/?query=62482at7147	ER membrane protein complex subunit 10
62502at7147	Complete	SUPER_4	54306618	54304909	-	207.0	107	https://v12-1.orthodb.org/?query=62502at7147	NADH dehydrogenase 
62503at7147	Complete	SUPER_5	14480771	14485501	+	2108.8	1058	https://v12-1.orthodb.org/?query=62503at7147	synaptojanin-1
62529at7147	Complete	SUPER_5	16161047	16161589	+	282.9	136	https://v12-1.orthodb.org/?query=62529at7147	U6 snRNA-associated Sm-like protein LSm1
62557at7147	Complete	SUPER_2	19939629	19928081	-	2132.0	1235	https://v12-1.orthodb.org/?query=62557at7147	intraflagellar transport protein 140 homolog
62560at7147	Complete	SUPER_3	50653735	50659832	+	1559.1	762	https://v12-1.orthodb.org/?query=62560at7147	cell division cycle 5-like protein
62613at7147	Complete	SUPER_2	15755366	15825654	+	1455.0	753	https://v12-1.orthodb.org/?query=62613at7147	Kinesin-associated protein 3
62631at7147	Complete	SUPER_5	7528510	7556430	+	734.2	440	https://v12-1.orthodb.org/?query=62631at7147	protein singed wings 2
62639at7147	Complete	SUPER_4	16117069	16122308	+	1021.4	535	https://v12-1.orthodb.org/?query=62639at7147	uncharacterized protein KIAA2013 homolog
62656at7147	Complete	SUPER_1	24808184	24808940	+	291.0	190	https://v12-1.orthodb.org/?query=62656at7147	neuroendocrine protein 7B2
62660at7147	Complete	SUPER_4	104931427	104911900	-	1794.1	870	https://v12-1.orthodb.org/?query=62660at7147	non-lysosomal glucosylceramidase
62676at7147	Complete	SUPER_3	116642433	116641363	-	579.1	294	https://v12-1.orthodb.org/?query=62676at7147	Down syndrome critical region protein 3 homolog
62681at7147	Complete	SUPER_2	104059890	104063350	+	1162.8	748	https://v12-1.orthodb.org/?query=62681at7147	dynein axonemal assembly factor 5
62682at7147	Complete	SUPER_5	83077761	83084924	+	957.1	472	https://v12-1.orthodb.org/?query=62682at7147	protein disulfide-isomerase A3
62696at7147	Complete	SUPER_1	94597242	94595714	-	467.2	369	https://v12-1.orthodb.org/?query=62696at7147	charged multivesicular body protein 7
62725at7147	Complete	SUPER_3	98634166	98645951	+	2640.2	1483	https://v12-1.orthodb.org/?query=62725at7147	probable helicase with zinc finger domain
62727at7147	Complete	SUPER_1	161404596	161402538	-	918.0	622	https://v12-1.orthodb.org/?query=62727at7147	GATA zinc finger domain-containing protein 14
62737at7147	Complete	SUPER_4	100105180	100105786	+	318.6	194	https://v12-1.orthodb.org/?query=62737at7147	FGFR1 oncogene partner 2 homolog
62751at7147	Complete	SUPER_3	119233593	119250309	+	1412.6	745	https://v12-1.orthodb.org/?query=62751at7147	heat shock 70 kDa protein 4
62767at7147	Complete	SUPER_5	90518820	90517554	-	724.8	415	https://v12-1.orthodb.org/?query=62767at7147	DNA polymerase delta subunit 2
62792at7147	Complete	SUPER_5	106398682	106424181	+	395.0	202	https://v12-1.orthodb.org/?query=62792at7147	FK506-binding protein 2
62799at7147	Complete	SUPER_4	73888597	73899909	+	1294.6	713	https://v12-1.orthodb.org/?query=62799at7147	Centrosomal protein of 104 kDa
62818at7147	Complete	SUPER_5	85678945	85664301	-	1220.3	558	https://v12-1.orthodb.org/?query=62818at7147	cyclic nucleotide-gated cation channel subunit A
62838at7147	Complete	SUPER_3	33993363	33992715	-	366.5	207	https://v12-1.orthodb.org/?query=62838at7147	EEF1A lysine methyltransferase 2
62860at7147	Complete	SUPER_1	159716569	159715892	-	343.6	193	https://v12-1.orthodb.org/?query=62860at7147	N-alpha-acetyltransferase 40
62879at7147	Complete	SUPER_2	111697893	111695568	-	1475.4	691	https://v12-1.orthodb.org/?query=62879at7147	Protein crooked neck
62907at7147	Complete	SUPER_2	119134516	119128012	-	1994.5	874	https://v12-1.orthodb.org/?query=62907at7147	Ras GTPase-activating protein 1
62910at7147	Complete	SUPER_6	2923011	2875554	-	1332.9	696	https://v12-1.orthodb.org/?query=62910at7147	calsyntenin-1
62912at7147	Complete	SUPER_1	81745582	81716097	-	575.6	278	https://v12-1.orthodb.org/?query=62912at7147	Protein MEMO1
62916at7147	Complete	SUPER_1	23121363	23118928	-	1205.5	634	https://v12-1.orthodb.org/?query=62916at7147	signal recognition particle subunit SRP72
62957at7147	Complete	SUPER_5	89759778	89732381	-	629.9	343	https://v12-1.orthodb.org/?query=62957at7147	U3 small nucleolar RNA-associated protein 25 homolog
